title,info,mark_time,link,poster,rating
法外之徒 / Bande à part/ 另外一帮 / 法外行走,法外之徒 / Bande à part/ 另外一帮 / 法外行走[可播放]1964-07-29(洛迦诺电影节) / 1964-08-05(法国) / 安娜·卡里娜 / 达妮埃尔·吉拉尔 / 路易莎·科尔佩恩 / 尚塔尔·达尔热 / 萨米·弗雷 / 克洛德·布拉瑟 / 让-克洛德·勒莫勒 / 米歇尔·德拉海耶 / 让-吕克·戈达尔 / 克洛德·马科夫斯基 / 法国 / 让-吕克·戈达尔 / 96分钟 / 法外之徒 / 犯罪 / 剧情 / 多洛雷斯·希钦斯 Dolores Hitchens / 让-吕克·戈达尔 Jean-Luc Godard / 法语 / 英语2025-02-23修改删除,2025-02-23,https://movie.douban.com/subject/1401588/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2161319925.jpg,
随心所欲 / Vivre sa vie: Film en douze tableaux/ 她的一生(港) / 赖活(台),随心所欲 / Vivre sa vie: Film en douze tableaux/ 她的一生(港) / 赖活(台)[可播放]1962-08-28(威尼斯电影节) / 1962-09-20(法国) / 安娜·卡里娜 / 萨德·里波特 / 安德烈·S·拉巴尔特 / 吉莱娜·施伦贝格尔 / 热拉尔·霍夫曼 / 莫妮克·美辛 / 保罗·帕维尔 / 彼德·卡索维茨 / Brice Parain / 亨利·埃托 / 法国 / 让-吕克·戈达尔 / 84分钟 / 随心所欲 / 剧情 / 让-吕克·戈达尔 Jean-Luc Godard / 法语2025-02-23修改删除,2025-02-23,https://movie.douban.com/subject/1296757/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199277617.jpg,
女人就是女人 / Une femme est une femme/ A Woman Is a Woman,女人就是女人 / Une femme est une femme/ A Woman Is a Woman[可播放]1961-09-06 / 让-克洛德·布里亚利 / 安娜·卡里娜 / 让-保罗·贝尔蒙多 / 亨利·埃托 / Karyn Balm / 多萝泰·布兰克 / 凯瑟琳·德蒙吉奥 / 玛丽·杜布瓦 / 让娜·莫罗 / 多米尼克·扎尔迪 / 法国 / 意大利 / 让-吕克·戈达尔 / 85分钟 / 女人就是女人 / 喜剧 / 剧情 / 歌舞 / 爱情 / 热纳维耶芙·克吕尼 Geneviève Cluny / 让-吕克·戈达尔 Jean-Luc Godard / 法语2025-02-23修改删除,2025-02-23,https://movie.douban.com/subject/1293849/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2199159082.jpg,
狂人皮埃罗 / Pierrot le fou/ 狂人彼埃洛(港) / 狂人比埃洛,狂人皮埃罗 / Pierrot le fou/ 狂人彼埃洛(港) / 狂人比埃洛[可播放]1965-08-29(威尼斯电影节) / 1965-11-05(法国) / 让-保罗·贝尔蒙多 / 安娜·卡里娜 / 贾泽拉·加瓦尼 / 克丽斯塔·妮尔 / 让-皮埃尔·利奥德 / 塞缪尔·富勒 / 法国 / 意大利 / 让-吕克·戈达尔 / 110分钟 / 狂人皮埃罗 / 剧情 / 爱情 / 犯罪 / 让-吕克·戈达尔 Jean-Luc Godard / 法语 / 英语 / 意大利语2025-02-22修改删除,2025-02-22,https://movie.douban.com/subject/1292533/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1283677964.jpg,
精疲力尽 / À bout de souffle/ 断了气(港/台) / 欲海惊魂(港),精疲力尽 / À bout de souffle/ 断了气(港/台) / 欲海惊魂(港)[可播放]1960-03-16(法国) / 珍·茜宝 / 让-保罗·贝尔蒙多 / 达尼埃尔·布朗热 / 亨利-雅克·于埃 / 罗杰·哈宁 / 范都德 / 克洛德·芒萨尔 / 莉莲·德莱弗斯 / 让-皮埃尔·梅尔维尔 / 让-吕克·戈达尔 / 法国 / 让-吕克·戈达尔 / 90分钟 / 精疲力尽 / 剧情 / 爱情 / 犯罪 / 弗朗索瓦·特吕弗 François Truffaut / 让-吕克·戈达尔 Jean-Luc Godard / 克洛德·夏布洛尔 Claude Chabrol / 法语 / 英语2025-02-22修改删除,2025-02-22,https://movie.douban.com/subject/1353745/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2167119775.jpg,
大路 / La strada/ The Road,大路 / La strada/ The Road[可播放]1954-09-06(威尼斯电影节) / 安东尼·奎恩 / 朱丽叶塔·马西纳 / 理查德·贝斯哈特 / 阿尔多·西尔瓦尼 / 马切拉·罗韦纳 / 利维娅·文图里尼 / 佩特罗·塞卡雷利 / 乔瓦娜·加利 / 古斯塔沃·吉奥基 / 亚米·卡马德瓦 / 意大利 / 费德里科·费里尼 / 108分钟 / 大路 / 剧情 / 费德里科·费里尼 Federico Fellini / 图里奥·皮内利 Tullio Pinelli / 恩尼奥·弗拉亚诺 Ennio Flaiano / 意大利语2025-02-19修改删除,2025-02-19,https://movie.douban.com/subject/1292719/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2801472973.jpg,
安德烈·卢布廖夫 / Андрей Рублёв/ 安德鲁卢布列夫(台) / 安德烈·鲁勃廖夫,安德烈·卢布廖夫 / Андрей Рублёв/ 安德鲁卢布列夫(台) / 安德烈·鲁勃廖夫1966-12(苏联部分放映) / 1969-05(戛纳电影节) / 1971-12-24(苏联) / 安纳托利·索洛尼岑 / 伊万·拉皮科夫 / 尼古拉·格林科 / 尼古拉·谢尔盖耶夫 / 伊尔玛·拉乌什 / 尼古拉·布尔里亚耶夫 / 尤里·纳扎罗夫 / 尤里·尼库林 / 罗兰·贝科夫 / 伊琳娜·米罗什尼琴科 / 苏联 / 安德烈·塔可夫斯基 / 183分钟 / 205分钟(加长版) / 安德烈·卢布廖夫 / 传记 / 剧情 / 历史 / 战争 / 安德烈·康查洛夫斯基 Andrey Konchalovskiy / 安德烈·塔科夫斯基 Andrei Tarkovsky / 俄语 / 意大利语 / 鞑靼语2025-02-18修改删除,2025-02-18,https://movie.douban.com/subject/1298248/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1209470213.jpg,
飞向太空 / Солярис/ 索拉里斯 / 星球疏拉利斯,飞向太空 / Солярис/ 索拉里斯 / 星球疏拉利斯[可播放]1972-03-20(苏联) / 纳塔莉亚·邦达尔丘克 / 多纳塔斯•巴尼奥尼斯 / 尤里·贾维特 / 弗拉迪斯拉夫·迪沃哲斯基 / 尼古拉·格林科 / 安纳托利·索洛尼岑 / 欧嘉·巴内特 / 苏联 / 安德烈·塔可夫斯基 / 167分钟 / 飞向太空 / 剧情 / 科幻 / 悬疑 / 安德烈·塔科夫斯基 Andrei Tarkovsky / 弗雷德里克·格伦斯廷 Fridrikh Gorenshtein / 史坦尼斯劳·莱姆 Stanislaw Lem / 俄语 / 德语2025-02-18修改删除,2025-02-18,https://movie.douban.com/subject/1300977/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p573091524.jpg,
伊万的童年 / Иваново детство/ 伊凡的少年时代(台) / 伊凡的童年,伊万的童年 / Иваново детство/ 伊凡的少年时代(台) / 伊凡的童年[可播放]1962-04-06(苏联) / 尼古拉·布尔里亚耶夫 / 瓦连京·祖布科夫 / 叶甫盖尼·扎里科夫 / 斯捷潘·克雷洛夫 / 尼古拉·格林科 / 季米特里·米柳坚科 / 瓦连京娜·玛利亚维娜 / 伊尔玛·拉乌什 / 安德烈·康查洛夫斯基 / 伊万·萨夫金 / 苏联 / 安德烈·塔可夫斯基 / 爱德华·阿巴洛夫 / 95分钟 / 伊万的童年 / 剧情 / 战争 / 安德烈·康查洛夫斯基 Andrey Konchalovskiy / 安德烈·塔科夫斯基 Andrey Tarkovskiy / Mikhail Papava / 弗拉基米尔·博戈莫诺夫 Vladimir Bogomolov / 俄语 / 德语2025-02-18修改删除,2025-02-18,https://movie.douban.com/subject/1294421/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2360167553.jpg,
老爷车 / Gran Torino/ 经典老爷车(台) / 驱．逐(港),老爷车 / Gran Torino/ 经典老爷车(台) / 驱．逐(港)[可播放]2008-12-12(美国) / 克林特·伊斯特伍德 / 克里斯托弗·卡利 / 比·王 / 安蕾·荷 / 布莱恩·黑利 / 杰拉尔丁·休斯 / 德瑞玛·沃克 / 布莱恩·豪威  / 约翰·卡洛·林奇 / 斯科特·伊斯特伍德 / 美国 / 德国 / 克林特·伊斯特伍德 / 116 分钟 / 老爷车 / 剧情 / 尼克·申克 Nick Schenk / Dave Johannson / 英语 / 苗语2025-02-18修改删除,2025-02-18,https://movie.douban.com/subject/3026357/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1155946363.jpg,
死囚越狱 / Un Condamné à mort s'est échappé/ 最后逃生 / 抵抗,死囚越狱 / Un Condamné à mort s'est échappé/ 最后逃生 / 抵抗[可播放]1956-11-11(法国) / 弗朗索瓦·莱特瑞尔 / 查尔斯·勒克莱恩 / 莫里斯·贝尔布洛克 / 罗兰·英纳德 / 雅克·埃尔托 / 罗杰·普朗肯 /  让-保罗·德吕莫 / 法国 / 罗伯特·布列松 / 101分钟 / 死囚越狱 / 剧情 / 战争 / 惊悚 / 安德烈·德维尼 André Devigny / 罗伯特·布列松 Robert Bresson / 法语 / 德语2025-02-18修改删除,2025-02-18,https://movie.douban.com/subject/1303562/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1714790575.jpg,
大独裁者 / The Great Dictator/ The Dictator / El gran dictador,大独裁者 / The Great Dictator/ The Dictator / El gran dictador[可播放]1940-10-15 / 查理·卓别林 / 宝莲·高黛 / 杰克·奥克 / 雷金纳德·加德纳 / 邱岳峰 / 亨利·丹尼尔 / 卡特·德黑文 / 格蕾斯·海尔 / 比利·吉尔伯特 / 美国 / 查理·卓别林 / 125 分钟 / 大独裁者 / 喜剧 / 剧情 / 战争 / Charles Chaplin / 英语 / 世界语2025-02-16修改删除,2025-02-16,https://movie.douban.com/subject/1295646/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1960167314.jpg,
醉乡民谣 / Inside Llewyn Davis/ 知音梦里行(港) / 关于勒维恩·戴维斯,醉乡民谣 / Inside Llewyn Davis/ 知音梦里行(港) / 关于勒维恩·戴维斯[可播放]2013-11-06(法国) / 2013-12-06(美国) / 奥斯卡·伊萨克 / 凯瑞·穆里根 / 约翰·古德曼 / 加内特·赫德兰 / F·默里·亚伯拉罕 / 贾斯汀·汀布莱克 / 斯塔克·桑德斯 / 亚当·德赖弗 / 伊桑·菲利普斯 / 罗宾·巴特利特 / 美国 / 英国 / 法国 / www.insidellewyndavis.com / 伊桑·科恩 / 乔尔·科恩 / 105分钟 / 醉乡民谣 / 剧情 / 音乐 / 乔尔·科恩 Joel Coen / 伊桑·科恩 Ethan Coen / 英语2025-02-16修改删除,2025-02-16,https://movie.douban.com/subject/6887029/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2156418604.jpg,
血色将至 / There Will Be Blood/ 黑金企业(台) / 未血绸缪,血色将至 / There Will Be Blood/ 黑金企业(台) / 未血绸缪[可播放]2007-09-27(奇幻电影节) / 2008-01-25(美国) / 丹尼尔·戴-刘易斯 / 巴里·德尔·舍曼 / 保罗·F·汤普金斯 / 狄龙·弗雷泽尔 / 凯文·布雷斯纳汉 / 吉姆·麦司奇门 / Randall Carver / 保罗·达诺 / 塞伦·希德 / 詹姆斯·唐尼 / 美国 / 保罗·托马斯·安德森 / 158分钟 / 血色将至 / 剧情 / 保罗·托马斯·安德森 Paul Thomas Anderson / 厄普顿·辛克莱 Upton Sinclair / 英语 / 美国手语2025-02-16修改删除,2025-02-16,https://movie.douban.com/subject/1945780/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2196432057.jpg,
佛罗里达乐园 / The Florida Project/ 欢迎光临梦幻乐园(港) / 欢迎光临奇幻城堡(台),佛罗里达乐园 / The Florida Project/ 欢迎光临梦幻乐园(港) / 欢迎光临奇幻城堡(台)[可播放]2017-05-22(戛纳电影节) / 2017-10-06(美国) / 布鲁克琳·普林斯 / 布丽娅·维纳特 / 威廉·达福 / 克里斯托弗·里维拉 / 梅拉·穆德 / 瓦莱丽亚·科托 / 乔希·奥利沃 / 艾登·马利克 / 爱德华·帕根 / 卡莱伯·兰德里·琼斯 / 美国 / floridaproject.movie/ / 肖恩·贝克 / 111分钟 / 佛罗里达乐园 / 剧情 / 儿童 / 肖恩·贝克 Sean Baker / 克里斯·贝格齐 Chris Bergoch / 英语2025-02-16修改删除,2025-02-16,https://movie.douban.com/subject/26778790/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2496148493.jpg,
光荣之路 / Paths of Glory,光荣之路 / Paths of Glory[可播放]1957-12-20(英国) / 1957-12-25(美国) / 柯克·道格拉斯 / 拉尔夫·米克 / 阿道夫·门吉欧 / 乔治·麦克雷迪 / 韦恩·莫瑞斯 / 理查德·安德森 / 乔·托克尔 / 克里斯蒂安妮·库布里克 / Jerry Hausner / 彼得·卡佩尔 / 美国 / 斯坦利·库布里克 / 88分钟 / 光荣之路 / 剧情 / 战争 / 斯坦利·库布里克 Stanley Kubrick / 卡尔德·威灵汉姆 Calder Willingham / 吉姆·汤普森 Jim Thompson / Humphrey Cobb / 英语 / 德语 / 拉丁语2025-02-16修改删除,2025-02-16,https://movie.douban.com/subject/1292969/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p955392372.jpg,
神圣无花果之种 / دانه انجیر معابد/ 一念菩提(台) / 神圣无花果的种子,神圣无花果之种 / دانه انجیر معابد/ 一念菩提(台) / 神圣无花果的种子2024-05-24(戛纳电影节) / 2024-09-18(法国) / 米萨赫·扎雷 / 索海拉·戈莱斯塔尼 / 马赫萨·罗斯塔米 / 塞塔雷·马莱基 / 尼乌莎·阿赫希 / 雷萨·阿克拉吉拉德 / 希瓦·奥尔杜伊 / 阿米娜·马兹鲁伊·阿拉尼 / 伊朗 / 法国 / 德国 / 穆罕默德·拉索罗夫 / 168分钟 / 神圣无花果之种 / 剧情 / 犯罪 / 穆罕默德·拉索罗夫 Mohammad Rasoulof / 波斯语2025-02-13修改删除,2025-02-13,https://movie.douban.com/subject/36864625/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2913829689.jpg,
少林足球/ Shaolin Soccer,少林足球/ Shaolin Soccer2001-07-12(中国香港) / 周星驰 / 吴孟达 / 谢贤 / 莫文蔚 / 张柏芝 / 黄一飞 / 田启文 / 林子聪 / 陈国坤 / 莫美林 / 中国香港 / 周星驰 / 113分钟 / 102分钟(香港) / 87分钟(美国) / 动作 / 喜剧 / 运动 / 周星驰 Stephen Chow / 曾谨昌 Kan-Cheung Tsang / 冯勉恒 Min Hun Fung / 冯志强 Chi Keung Fung / 卢薇 Wei Lu / 粤语2025-02-13修改删除,2025-02-13,https://movie.douban.com/subject/1297747/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2507107765.jpg,
公民凯恩 / Citizen Kane/ 大国民(港/台),公民凯恩 / Citizen Kane/ 大国民(港/台)[可播放]1941-09-05(美国) / 奥逊·威尔斯 / 约瑟夫·科顿 / 多萝西·康明戈尔 / 阿格妮丝·摩尔海德 / 埃弗雷特·斯隆 / 哈里·香农 / 雷·柯林斯 / 鲁斯·沃里克 / 保罗·斯图尔特 / 美国 / 奥逊·威尔斯 / 119分钟 / 公民凯恩 / 剧情 / 悬疑 / Herman J. Mankiewicz / Orson Welles / 英语 / 意大利语2025-02-12修改删除,2025-02-12,https://movie.douban.com/subject/1292288/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1474928139.jpg,
呼喊与细语 / Viskningar och rop/ 哭泣与低诉 / 哭泣与耳语,呼喊与细语 / Viskningar och rop/ 哭泣与低诉 / 哭泣与耳语[可播放]1972-12-21(瑞典) / 哈里特·安德森 / 卡莉·西尔万 / 英格丽·图林 / 丽芙·乌曼 / 安德斯·埃克 / 英加·吉尔 / 厄兰·约瑟夫森 / 赫宁·莫里岑 / Georg Årlin / 英格玛·伯格曼 / 瑞典 / 英格玛·伯格曼 / 91分钟 / 呼喊与细语 / 剧情 / 爱情 / 英格玛·伯格曼 Ingmar Bergman / 瑞典语 / 德语 / 丹麦语2025-02-12修改删除,2025-02-12,https://movie.douban.com/subject/1296147/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2183935299.jpg,
芬妮与亚历山大 / Fanny och Alexander/ 芬妮与亚力山大 / Fanny and Alexander,芬妮与亚历山大 / Fanny och Alexander/ 芬妮与亚力山大 / Fanny and Alexander1982-12-17 / 克里斯蒂娜·阿道夫森 / 伯杰·阿斯特 / 佩妮娜·奥威 / 克里斯蒂安·阿尔姆格伦 / 卡尔·比尔奎斯特 / 阿克塞尔·迪贝里 / 艾伦·埃德渥 / 茜芙·埃里克斯 / 阿娃·弗洛灵 / 迈丽丝·格兰隆德 / 法国 / 瑞典 / 西德 / 英格玛·伯格曼 / 188分钟 / 312分钟(导演剪辑版) / 芬妮与亚历山大 / 剧情 / 英格玛·伯格曼 Ingmar Bergman / 瑞典语 / 德语 / 英语 / 意第绪语2025-02-12修改删除,2025-02-12,https://movie.douban.com/subject/1292784/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1172714598.jpg,
牺牲 / Offret/ Le sacrifice / The Sacrifice,牺牲 / Offret/ Le sacrifice / The Sacrifice1986-05-09(瑞典) / 1986-09-06(多伦多电影节) / 厄兰·约瑟夫森 / 苏珊·弗利特伍德 / 艾伦·埃德渥 / 古德·吉斯拉德提尔 / 斯文·沃尔特 / 瓦莱莉·迈蕾丝 / 菲利帕·弗伦岑 / 汤米·谢尔奎斯特 / 瑞典 / 法国 / 英国 / 安德烈·塔可夫斯基 / 149分钟 / 牺牲 / 剧情 / 安德烈·塔科夫斯基 Andrei Tarkovsky / 瑞典语 / 法语 / 英语2025-02-08修改删除,2025-02-08,https://movie.douban.com/subject/1294531/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2925028671.jpg,
镜子 / Зеркало/ 写真 / Zerkalo,镜子 / Зеркало/ 写真 / Zerkalo1975-03-07(苏联) / 玛格丽特·捷列霍娃 / 因诺肯季·斯莫克图诺夫斯基 / 奥列格·扬科夫斯基 / 菲利普·扬科夫斯基 / 伊格纳特·丹尼尔采夫 / 尼古拉·格林科 / 阿拉·基米多娃 / 尤里·纳扎罗夫 / 安纳托利·索洛尼岑 / 亚历山大·米沙林 / 苏联 / 安德烈·塔可夫斯基 / 108 分钟 / 镜子 / 传记 / 剧情 / 历史 / 战争 / 亚历山大·米沙林 Aleksandr Misharin / 安德烈·塔科夫斯基 Andrei Tarkovsky / 俄语 / 西班牙语2025-02-06修改删除,2025-02-06,https://movie.douban.com/subject/1299248/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327630533.jpg,
大都会 / Metropolis/ 科学世界,大都会 / Metropolis/ 科学世界[可播放]1927-01-10(德国) / 阿弗莱德·阿贝尔 / 古斯塔夫·佛力施 / 鲁道夫·克莱恩-鲁格 / 弗里茨·拉斯普 / 西奥多·卢斯 / 布里吉特·赫尔姆 / 埃尔温·比斯万格 / 海因里希·乔治 / 德国 / 弗里茨·朗 / 153分钟 / 210分钟(德国初剪版) / 93分钟(德国重映版) / 114分钟(美国1927年剪辑版) / 123分钟(美国2002年修复版) / 80分钟(GiorgioMoroder版) / 150分钟(2010年修复版) / 大都会 / 剧情 / 科幻 / 特娅·冯·哈堡 Thea von Harbou / 无对白2025-02-04修改删除,2025-02-04,https://movie.douban.com/subject/1298107/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p906689323.jpg,
潜行者 / Сталкер/ Stalker,潜行者 / Сталкер/ Stalker1979-05(苏联) / 1980-05-13(戛纳电影节) / 亚历山大·凯伊达诺夫斯基 / 阿丽萨·弗雷因德利赫 / 安纳托利·索洛尼岑 / 尼古拉·格林科 / 纳塔利娅·阿布拉莫娃 / 费米·约尔诺 / E·科斯京 / 雷默·伦迪 / 苏联 / 安德烈·塔可夫斯基 / 162分钟 / 潜行者 / 剧情 / 科幻 / 悬疑 / 安德烈·塔科夫斯基 Andrei Tarkovsky / 阿尔卡季·斯特鲁加茨基 Arkadi Strugatsky / 鲍里斯·斯特鲁加茨基 Boris Strugatsky / 俄语2025-02-04修改删除,2025-02-04,https://movie.douban.com/subject/1295656/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327634482.jpg,
卡比利亚之夜 / Le notti di Cabiria/ 花街春梦(港) / 卡比莉亚之夜(台),卡比利亚之夜 / Le notti di Cabiria/ 花街春梦(港) / 卡比莉亚之夜(台)[可播放]1957-05-11(戛纳电影节) / 1957-10-03(意大利) / 朱丽叶塔·马西纳 / 弗朗索瓦·佩里埃 / 弗兰卡·马尔齐 / 多里安·格雷 / 阿尔多·西尔瓦尼 / 恩尼奥·吉罗拉米 / 马里奥·帕桑特 / 克里斯蒂安·塔索斯 / 阿梅德奥·纳扎里 / 詹尼·巴吉诺 / 意大利 / 法国 / 费德里科·费里尼 / 110分钟 / 117分钟(修复版) / 卡比利亚之夜 / 剧情 / 费德里科·费里尼 Federico Fellini / 恩尼奥·弗拉亚诺 Ennio Flaiano / 图里奥·皮内利 Tullio Pinelli / 皮埃尔·保罗·帕索里尼 Pier Paolo Pasolini / 布鲁内洛·龙迪 Brunello Rondi / 意大利语2025-02-02修改删除,2025-02-02,https://movie.douban.com/subject/1294781/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2204675868.jpg,
偷自行车的人 / Ladri di biciclette/ 单车失窃记(台) / 单车窃贼,偷自行车的人 / Ladri di biciclette/ 单车失窃记(台) / 单车窃贼[可播放]1948-11-24(意大利) / 兰贝托·马乔拉尼 / 恩佐·斯泰奥拉 / 莉安拉·卡雷尔 / 吉诺·萨尔塔梅伦达 / 福斯托·圭尔佐尼 / 朱里奥巴蒂费里 / 南多·布鲁诺 / 梅莫·卡罗泰努托 / 赛尔乔·莱昂内 / 切柯·里索内 / 意大利 / 维托里奥·德西卡 / 89分钟 / 80分钟(DVD) / 偷自行车的人 / 犯罪 / 剧情 / 切萨雷·扎瓦蒂尼 Cesare Zavattini / 奥雷斯特·比安科利 Oreste Biancoli / 苏索·切基·达米科 Suso Cecchi d'Amico / 维托里奥·德西卡 Vittorio De Sica / 阿道夫·弗兰奇 Adolfo Franci / 盖拉尔多·盖拉尔迪 Gherardo Gherardi / 杰拉尔多·圭列里 Gerardo Guerrieri / 意大利语2025-02-02修改删除,2025-02-02,https://movie.douban.com/subject/1295873/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p759707912.jpg,
黄昏双镖客 / Per qualche dollaro in più/ 独行侠江湖伏霸(港) / 金钱与仇恨,黄昏双镖客 / Per qualche dollaro in più/ 独行侠江湖伏霸(港) / 金钱与仇恨[可播放]1965-12-18(意大利) / 克林特·伊斯特伍德 / 李·范·克里夫 / 吉安·马里亚·沃隆特 / 马里奥·布雷加 / 路易吉·皮斯蒂利 / 阿尔多·桑布雷利 / 克劳斯·金斯基 / 贝尼托·斯特凡内利 / 罗伯托·卡马迭尔 / 约瑟夫·埃格 / 意大利 / 西班牙 / 西德 / 赛尔乔·莱昂内 / 132分钟 / 黄昏双镖客 / 西部 / 赛尔乔·莱昂内 Sergio Leone / 富尔维奥·莫尔塞拉 Fulvio Morsella / 卢恰诺·温琴佐尼 Luciano Vincenzoni / 意大利语 / 英语2025-02-02修改删除,2025-02-02,https://movie.douban.com/subject/1295586/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2191195219.jpg,
永恒和一日 / Μία αιωνιότητα και μία μέρα/ 一生何求(港) / 永远的一天(台),永恒和一日 / Μία αιωνιότητα και μία μέρα/ 一生何求(港) / 永远的一天(台)1998-05-23(戛纳电影节) / 布鲁诺·冈茨 / 伊莎贝拉·雷纳德 / 法布里齐奥·本蒂沃利奥 / 阿希莱亚斯·斯凯维斯 / Lazaros Andreou / 伊利斯·查特托尼欧 / Petros Fyssoun / Eleni Gerasimidou / 米哈利斯·扬纳托斯 / 泽弥斯·古苏里斯 / 法国 / 意大利 / 希腊 / 德国 / 西奥·安哲罗普洛斯 / 133分钟 / 永恒和一日 / 剧情 / 西奥·安哲罗普洛斯 Theodoros Angelopoulos / 托尼诺·格拉 Tonino Guerra / 帕特罗斯·马可瑞斯 Petros Markaris / 乔治·席尔瓦尼 Giorgio Silvagni / 希腊语 / 英语 / 意大利语2025-02-02修改删除,2025-02-02,https://movie.douban.com/subject/1293455/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1391839595.jpg,
